Country_Code	Country_Name	Province_Name	Province_Type	Global_ID	R	G	B
BFA	Burkina Faso	Gourma	Province	3526	0	13	198
BFA	Burkina Faso	Gnagna	Province	3527	0	13	199
BFA	Burkina Faso	Bazéga	Province	3528	0	13	200
BFA	Burkina Faso	Kourwéogo	Province	3529	0	13	201
BFA	Burkina Faso	Nayala	Province	3530	0	13	202
BFA	Burkina Faso	Passoré	Province	3531	0	13	203
BFA	Burkina Faso	Zondoma	Province	3532	0	13	204
BFA	Burkina Faso	Namentenga	Province	3533	0	13	205
BFA	Burkina Faso	Sanmatenga	Province	3534	0	13	206
BFA	Burkina Faso	Bam	Province	3535	0	13	207
TGO	Togo	Savanes	Region	3536	0	13	208
TGO	Togo	Kara	Region	3537	0	13	209
TGO	Togo	Centre	Region	3538	0	13	210
TGO	Togo	Plateaux	Region	3539	0	13	211
TGO	Togo	Maritime	Region	3540	0	13	212
GHA	Ghana	Upper East	Region	3541	0	13	213
GHA	Ghana	Northern	Region	3542	0	13	214
GHA	Ghana	Volta	Region	3543	0	13	215
GHA	Ghana	Brong Ahafo	Region	3544	0	13	216
GHA	Ghana	Western	Region	3545	0	13	217
GHA	Ghana	Upper West	Region	3546	0	13	218
GHA	Ghana	Central	Region	3547	0	13	219
GHA	Ghana	Greater Accra	Region	3548	0	13	220
GHA	Ghana	Ashanti	Region	3549	0	13	221
GHA	Ghana	Eastern	Region	3550	0	13	222
GNB	Guinea Bissau	Gabú	Region	3551	0	13	223
GNB	Guinea Bissau	Tombali	Region	3552	0	13	224
GNB	Guinea Bissau	Bafatá	Region	3553	0	13	225
GNB	Guinea Bissau	Oio	Region	3554	0	13	226
GNB	Guinea Bissau	Cacheu	Region	3555	0	13	227
GNB	Guinea Bissau	Biombo	Region	3556	0	13	228
GNB	Guinea Bissau	Bissau	Autonomous Sector	3557	0	13	229
GNB	Guinea Bissau	Quinara	Region	3558	0	13	230
GNB	Guinea Bissau	Bolama	Region	3559	0	13	231
GIB	Gibraltar	Gibraltar	None	3560	0	13	232
USA	United States of America	Washington	State	3561	0	13	233
USA	United States of America	Idaho	State	3562	0	13	234
USA	United States of America	Montana	State	3563	0	13	235
USA	United States of America	North Dakota	State	3564	0	13	236
USA	United States of America	Minnesota	State	3565	0	13	237
USA	United States of America	Michigan	State	3566	0	13	238
USA	United States of America	Ohio	State	3567	0	13	239
USA	United States of America	Pennsylvania	State	3568	0	13	240
USA	United States of America	New York	State	3569	0	13	241
USA	United States of America	Vermont	State	3570	0	13	242
USA	United States of America	New Hampshire	State	3571	0	13	243
USA	United States of America	Maine	State	3572	0	13	244
USA	United States of America	Arizona	State	3573	0	13	245
USA	United States of America	California	State	3574	0	13	246
USA	United States of America	New Mexico	State	3575	0	13	247
USA	United States of America	Texas	State	3576	0	13	248
USA	United States of America	Alaska	State	3577	0	13	249
USA	United States of America	Louisiana	State	3578	0	13	250
USA	United States of America	Mississippi	State	3579	0	13	251
USA	United States of America	Alabama	State	3580	0	13	252
USA	United States of America	Florida	State	3581	0	13	253
USA	United States of America	Georgia	State	3582	0	13	254
USA	United States of America	South Carolina	State	3583	0	13	255
USA	United States of America	North Carolina	State	3584	0	14	0
USA	United States of America	Virginia	State	3585	0	14	1
USA	United States of America	District of Columbia	Federal District	3586	0	14	2
USA	United States of America	Maryland	State	3587	0	14	3
USA	United States of America	Delaware	State	3588	0	14	4
USA	United States of America	New Jersey	State	3589	0	14	5
USA	United States of America	Connecticut	State	3590	0	14	6
USA	United States of America	Rhode Island	State	3591	0	14	7
USA	United States of America	Massachusetts	State	3592	0	14	8
USA	United States of America	Oregon	State	3593	0	14	9
USA	United States of America	Hawaii	State	3594	0	14	10
USA	United States of America	Utah	State	3595	0	14	11
USA	United States of America	Wyoming	State	3596	0	14	12
USA	United States of America	Nevada	State	3597	0	14	13
USA	United States of America	Colorado	State	3598	0	14	14
USA	United States of America	South Dakota	State	3599	0	14	15
USA	United States of America	Nebraska	State	3600	0	14	16
USA	United States of America	Kansas	State	3601	0	14	17
USA	United States of America	Oklahoma	State	3602	0	14	18
USA	United States of America	Iowa	State	3603	0	14	19
USA	United States of America	Missouri	State	3604	0	14	20
USA	United States of America	Wisconsin	State	3605	0	14	21
USA	United States of America	Illinois	State	3606	0	14	22
USA	United States of America	Kentucky	State	3607	0	14	23
USA	United States of America	Arkansas	State	3608	0	14	24
USA	United States of America	Tennessee	State	3609	0	14	25
USA	United States of America	West Virginia	State	3610	0	14	26
USA	United States of America	Indiana	State	3611	0	14	27
CAN	Canada	British Columbia	Province	3612	0	14	28
CAN	Canada	Alberta	Province	3613	0	14	29
CAN	Canada	Saskatchewan	Province	3614	0	14	30
CAN	Canada	Manitoba	Province	3615	0	14	31
CAN	Canada	Ontario	Province	3616	0	14	32
CAN	Canada	Québec	Province	3617	0	14	33
CAN	Canada	New Brunswick	Province	3618	0	14	34
CAN	Canada	Yukon	Territory	3619	0	14	35
CAN	Canada	Nunavut	Territory	3620	0	14	36
CAN	Canada	Newfoundland and Labrador	Province	3621	0	14	37
CAN	Canada	Nova Scotia	Province	3622	0	14	38
CAN	Canada	Northwest Territories	Territory	3623	0	14	39
CAN	Canada	Prince Edward Island	Province	3624	0	14	40
MEX	Mexico	Sonora	State	3625	0	14	41
MEX	Mexico	Baja California	State	3626	0	14	42
MEX	Mexico	Chihuahua	State	3627	0	14	43
MEX	Mexico	Coahuila	State	3628	0	14	44
MEX	Mexico	Tamaulipas	State	3629	0	14	45
MEX	Mexico	Nuevo León	State	3630	0	14	46
MEX	Mexico	Quintana Roo	State	3631	0	14	47
MEX	Mexico	Campeche	State	3632	0	14	48
MEX	Mexico	Tabasco	State	3633	0	14	49
MEX	Mexico	Chiapas	State	3634	0	14	50
MEX	Mexico	Colima	State	3635	0	14	51
MEX	Mexico	Nayarit	State	3636	0	14	52
MEX	Mexico	Baja California Sur	State	3637	0	14	53
MEX	Mexico	Sinaloa	State	3638	0	14	54
MEX	Mexico	Yucatán	State	3639	0	14	55
MEX	Mexico	Veracruz	State	3640	0	14	56
MEX	Mexico	Jalisco	State	3641	0	14	57
MEX	Mexico	Michoacán	State	3642	0	14	58
MEX	Mexico	Guerrero	State	3643	0	14	59
MEX	Mexico	Oaxaca	State	3644	0	14	60
MEX	Mexico	None	None	3645	0	14	61
MEX	Mexico	México	State	3646	0	14	62
MEX	Mexico	Puebla	State	3647	0	14	63
MEX	Mexico	Morelos	State	3648	0	14	64
MEX	Mexico	Querétaro	State	3649	0	14	65
MEX	Mexico	Hidalgo	State	3650	0	14	66
MEX	Mexico	Guanajuato	State	3651	0	14	67
MEX	Mexico	San Luis Potosí	State	3652	0	14	68
MEX	Mexico	Zacatecas	State	3653	0	14	69
MEX	Mexico	Aguascalientes	State	3654	0	14	70
MEX	Mexico	Durango	State	3655	0	14	71
MEX	Mexico	Tlaxcala	State	3656	0	14	72
MEX	Mexico	Distrito Federal	Federal District	3657	0	14	73
BLZ	Belize	Cayo	District	3658	0	14	74
BLZ	Belize	Orange Walk	District	3659	0	14	75
BLZ	Belize	Corozal	District	3660	0	14	76
BLZ	Belize	Toledo	District	3661	0	14	77
BLZ	Belize	Stann Creek	District	3662	0	14	78
BLZ	Belize	Belize	District	3663	0	14	79
PAN	Panama	Bocas del Toro	Province	3664	0	14	80
PAN	Panama	Chiriquí	Province	3665	0	14	81
PAN	Panama	Kuna Yala	Indigenous Territory	3666	0	14	82
PAN	Panama	Emberá	Indigenous Territory	3667	0	14	83
PAN	Panama	Darién	Province	3668	0	14	84
PAN	Panama	Panama	Province	3669	0	14	85
PAN	Panama	Coclé	Province	3670	0	14	86
PAN	Panama	Veraguas	Province	3671	0	14	87
PAN	Panama	Colón	Province	3672	0	14	88
PAN	Panama	Ngöbe Buglé	Indigenous Territory	3673	0	14	89
PAN	Panama	Los Santos	Province	3674	0	14	90
PAN	Panama	Herrera	Province	3675	0	14	91
VEN	Venezuela	Delta Amacuro	State	3676	0	14	92
VEN	Venezuela	Bolívar	State	3677	0	14	93
VEN	Venezuela	Amazonas	State	3678	0	14	94
VEN	Venezuela	Zulia	State	3679	0	14	95
VEN	Venezuela	Táchira	State	3680	0	14	96
VEN	Venezuela	Apure	State	3681	0	14	97
VEN	Venezuela	Mérida	State	3682	0	14	98
VEN	Venezuela	Trujillo	State	3683	0	14	99
VEN	Venezuela	Falcón	State	3684	0	14	100
VEN	Venezuela	Yaracuy	State	3685	0	14	101
VEN	Venezuela	Carabobo	State	3686	0	14	102
VEN	Venezuela	Aragua	State	3687	0	14	103
VEN	Venezuela	Vargas	State	3688	0	14	104
VEN	Venezuela	Miranda	State	3689	0	14	105
VEN	Venezuela	Anzoátegui	State	3690	0	14	106
VEN	Venezuela	Sucre	State	3691	0	14	107
VEN	Venezuela	Monagas	State	3692	0	14	108
VEN	Venezuela	Nueva Esparta	State	3693	0	14	109
VEN	Venezuela	Dependencias Federales	Federal Dependency	3694	0	14	110
VEN	Venezuela	None	None	3695	0	14	111
VEN	Venezuela	Guárico	State	3696	0	14	112
VEN	Venezuela	Cojedes	State	3697	0	14	113
VEN	Venezuela	Distrito Capital	Capital District	3698	0	14	114
VEN	Venezuela	Barinas	State	3699	0	14	115
VEN	Venezuela	Lara	State	3700	0	14	116
VEN	Venezuela	Portuguesa	State	3701	0	14	117
PNG	Papua New Guinea	Sandaun	Province	3702	0	14	118
PNG	Papua New Guinea	Western	Province	3703	0	14	119
PNG	Papua New Guinea	East Sepik	Province	3704	0	14	120
PNG	Papua New Guinea	Madang	Province	3705	0	14	121
PNG	Papua New Guinea	Morobe	Province	3706	0	14	122
PNG	Papua New Guinea	Northern	Province	3707	0	14	123
PNG	Papua New Guinea	Milne Bay	Province	3708	0	14	124
PNG	Papua New Guinea	Central	Province	3709	0	14	125
PNG	Papua New Guinea	National Capital District	Province	3710	0	14	126
PNG	Papua New Guinea	Gulf	Province	3711	0	14	127
PNG	Papua New Guinea	North Solomons	Province	3712	0	14	128
PNG	Papua New Guinea	West New Britain	Province	3713	0	14	129
PNG	Papua New Guinea	East New Britain	Province	3714	0	14	130
PNG	Papua New Guinea	New Ireland	Province	3715	0	14	131
PNG	Papua New Guinea	Manus	Province	3716	0	14	132
PNG	Papua New Guinea	Chimbu	Province	3717	0	14	133
PNG	Papua New Guinea	Enga	Province	3718	0	14	134
PNG	Papua New Guinea	Western Highlands	Province	3719	0	14	135
PNG	Papua New Guinea	Southern Highlands	Province	3720	0	14	136
PNG	Papua New Guinea	Eastern Highlands	Province	3721	0	14	137
EGY	Egypt	Shamal Sina'	Governorate	3722	0	14	138
EGY	Egypt	Aswan	Governorate	3723	0	14	139
EGY	Egypt	Al Bahr al Ahmar	Governorate	3724	0	14	140
EGY	Egypt	Matruh	Governorate	3725	0	14	141
EGY	Egypt	Al Wadi at Jadid	Governorate	3726	0	14	142
EGY	Egypt	As Suways	Governorate	3727	0	14	143
EGY	Egypt	Janub Sina'	Governorate	3728	0	14	144
EGY	Egypt	Bur Sa`id	Governorate	3729	0	14	145
EGY	Egypt	Ad Daqahliyah	Governorate	3730	0	14	146
EGY	Egypt	Ash Sharqiyah	Governorate	3731	0	14	147
EGY	Egypt	Al Isma`iliyah	Governorate	3732	0	14	148
EGY	Egypt	Dumyat	Governorate	3733	0	14	149
EGY	Egypt	Kafr ash Shaykh	Governorate	3734	0	14	150
EGY	Egypt	Al Buhayrah	Governorate	3735	0	14	151
EGY	Egypt	Al Iskandariyah	Governorate	3736	0	14	152
EGY	Egypt	Al Qahirah	Governorate	3737	0	14	153
EGY	Egypt	Al Jizah	Governorate	3738	0	14	154
EGY	Egypt	Al Minya	Governorate	3739	0	14	155
EGY	Egypt	Al Fayyum	Governorate	3740	0	14	156
EGY	Egypt	Bani Suwayf	Governorate	3741	0	14	157
EGY	Egypt	Al Minufiyah	Governorate	3742	0	14	158
EGY	Egypt	Al Qalyubiyah	Governorate	3743	0	14	159
EGY	Egypt	Al Gharbiyah	Governorate	3744	0	14	160
EGY	Egypt	Suhaj	Governorate	3745	0	14	161
EGY	Egypt	Qina	Governorate	3746	0	14	162
EGY	Egypt	Asyut	Governorate	3747	0	14	163
EGY	Egypt	Luxor	Governorate	3748	0	14	164
YEM	Yemen	Hadramawt	Governorate	3749	0	14	165
YEM	Yemen	Al Mahrah	Governorate	3750	0	14	166
YEM	Yemen	Sa`dah	Governorate	3751	0	14	167
YEM	Yemen	Hajjah	Governorate	3752	0	14	168
YEM	Yemen	Al Jawf	Governorate	3753	0	14	169
YEM	Yemen	Al Hudaydah	Governorate	3754	0	14	170
YEM	Yemen	Ta`izz	Governorate	3755	0	14	171
YEM	Yemen	Lahij	Governorate	3756	0	14	172
YEM	Yemen	`Adan	Governorate	3757	0	14	173
YEM	Yemen	Abyan	Governorate	3758	0	14	174
YEM	Yemen	Shabwah	Governorate	3759	0	14	175
YEM	Yemen	Ma'rib	Governorate	3760	0	14	176
YEM	Yemen	Sana'a	Governorate	3761	0	14	177
YEM	Yemen	Raymah	Governorate	3762	0	14	178
YEM	Yemen	Al Bayda'	Governorate	3763	0	14	179
YEM	Yemen	Amran	Governorate	3764	0	14	180
YEM	Yemen	Al Dali'	Governorate	3765	0	14	181
YEM	Yemen	Ibb	Governorate	3766	0	14	182
YEM	Yemen	Al Mahwit	Governorate	3767	0	14	183
YEM	Yemen	Dhamar	Governorate	3768	0	14	184
YEM	Yemen	Amanat Al Asimah	Governorate	3769	0	14	185
MRT	Mauritania	Tiris Zemmour	Region	3770	0	14	186
MRT	Mauritania	Dakhlet Nouadhibou	Region	3771	0	14	187
MRT	Mauritania	Adrar	Region	3772	0	14	188
MRT	Mauritania	Brakna	Region	3773	0	14	189
MRT	Mauritania	Trarza	Region	3774	0	14	190
MRT	Mauritania	Gorgol	Region	3775	0	14	191
MRT	Mauritania	Guidimaka	Region	3776	0	14	192
MRT	Mauritania	Hodh ech Chargui	Region	3777	0	14	193
MRT	Mauritania	Hodh el Gharbi	Region	3778	0	14	194
MRT	Mauritania	Assaba	Region	3779	0	14	195
MRT	Mauritania	Inchiri	Region	3780	0	14	196
MRT	Mauritania	Nouakchott	District	3781	0	14	197
MRT	Mauritania	Tagant	Region	3782	0	14	198
GNQ	Equatorial Guinea	Litoral	Province	3783	0	14	199
GNQ	Equatorial Guinea	Kié-Ntem	Province	3784	0	14	200
GNQ	Equatorial Guinea	Centro Sur	Province	3785	0	14	201
GNQ	Equatorial Guinea	Wele-Nzás	Province	3786	0	14	202
GNQ	Equatorial Guinea	Annobón	Province	3787	0	14	203
GNQ	Equatorial Guinea	Bioko Norte	Province	3788	0	14	204
GNQ	Equatorial Guinea	Bioko Sur	Province	3789	0	14	205
GMB	Gambia	Central River	Division	3790	0	14	206
GMB	Gambia	North Bank	Division	3791	0	14	207
GMB	Gambia	Upper River	Division	3792	0	14	208
GMB	Gambia	Lower River	Division	3793	0	14	209
GMB	Gambia	West Coast	Division	3794	0	14	210
GMB	Gambia	Banjul	Independent City	3795	0	14	211
HKG	Hong Kong S.A.R.	North	None	3796	0	14	212
HKG	Hong Kong S.A.R.	Islands	None	3797	0	14	213
HKG	Hong Kong S.A.R.	Southern	None	3798	0	14	214
HKG	Hong Kong S.A.R.	Central and Western	None	3799	0	14	215
HKG	Hong Kong S.A.R.	Wan Chai	None	3800	0	14	216
HKG	Hong Kong S.A.R.	Eastern	None	3801	0	14	217
HKG	Hong Kong S.A.R.	Tsuen Wan	None	3802	0	14	218
HKG	Hong Kong S.A.R.	Tai Po	None	3803	0	14	219
HKG	Hong Kong S.A.R.	Sha Tin	None	3804	0	14	220
HKG	Hong Kong S.A.R.	Sai Kung	None	3805	0	14	221
HKG	Hong Kong S.A.R.	Kwun Tong	None	3806	0	14	222
HKG	Hong Kong S.A.R.	Kowloon City	None	3807	0	14	223
HKG	Hong Kong S.A.R.	Yau Tsim Mong	None	3808	0	14	224
HKG	Hong Kong S.A.R.	Sham Shui Po	None	3809	0	14	225
HKG	Hong Kong S.A.R.	Kwai Tsing	None	3810	0	14	226
HKG	Hong Kong S.A.R.	Tuen Mun	None	3811	0	14	227
HKG	Hong Kong S.A.R.	Yuen Long	None	3812	0	14	228
HKG	Hong Kong S.A.R.	Wong Tai Sin	None	3813	0	14	229
VAT	Vatican	Vatican	None	3814	0	14	230
CYN	Northern Cyprus	Northern Cyprus	None	3815	0	14	231
KAS	Siachen Glacier	Kashmir	None	3816	0	14	232
KAB	Baykonur Cosmodrome	Baykonur lease in Qyzylorda	None	3817	0	14	233
WSB	Akrotiri Sovereign Base Area	Akrotiri	None	3818	0	14	234
ATA	Antarctica	Antarctica	None	3819	0	14	235
ATA	Antarctica	None	None	3820	0	14	236
NZL	New Zealand	Auckland Islands	None	3821	0	14	237
NZL	New Zealand	Campbell Islands	None	3822	0	14	238
NZL	New Zealand	Antipodes Islands	None	3823	0	14	239
NZL	New Zealand	Chatham Islands Territory	Special Island Authority	3824	0	14	240
NZL	New Zealand	Kermadec Islands	None	3825	0	14	241
NZL	New Zealand	Tokelau	None	3826	0	14	242
NZL	New Zealand	The Snares	None	3827	0	14	243
NZL	New Zealand	Southland	Regional Council	3828	0	14	244
NZL	New Zealand	Marlborough District	Unitary Authority	3829	0	14	245
NZL	New Zealand	Nelson City	Unitary Authority	3830	0	14	246
NZL	New Zealand	Tasman District	Unitary Authority	3831	0	14	247
NZL	New Zealand	West Coast	Regional Council	3832	0	14	248
NZL	New Zealand	Otago	Regional Council	3833	0	14	249
NZL	New Zealand	Canterbury	Regional Council	3834	0	14	250
NZL	New Zealand	Auckland	Unitary Authority	3835	0	14	251
NZL	New Zealand	Waikato	Regional Council	3836	0	14	252
NZL	New Zealand	Three Kings Islands	None	3837	0	14	253
NZL	New Zealand	Wellington	Regional Council	3838	0	14	254
NZL	New Zealand	Manawatu-Wanganui	Regional Council	3839	0	14	255
NZL	New Zealand	Taranaki	Regional Council	3840	0	15	0
NZL	New Zealand	Northland	Regional Council	3841	0	15	1
NZL	New Zealand	Bay of Plenty	Regional Council	3842	0	15	2
NZL	New Zealand	Gisborne District	Unitary Authority	3843	0	15	3
NZL	New Zealand	Hawke's Bay	Regional Council	3844	0	15	4
NCL	New Caledonia	Nord	Province	3845	0	15	5
NCL	New Caledonia	Sud	Province	3846	0	15	6
NCL	New Caledonia	Îles Loyauté	Province	3847	0	15	7
AUS	Australia	Western Australia	State	3848	0	15	8
AUS	Australia	Northern Territory	Territory	3849	0	15	9
AUS	Australia	South Australia	State	3850	0	15	10
AUS	Australia	Queensland	State	3851	0	15	11
AUS	Australia	New South Wales	State	3852	0	15	12
AUS	Australia	Jervis Bay Territory	Territory	3853	0	15	13
AUS	Australia	Victoria	State	3854	0	15	14
AUS	Australia	Tasmania	State	3855	0	15	15
AUS	Australia	Macquarie Island	None	3856	0	15	16
AUS	Australia	Lord Howe Island	Territory	3857	0	15	17
AUS	Australia	Australian Capital Territory	Territory	3858	0	15	18
MDG	Madagascar	Boeny	Autonomous Province	3859	0	15	19
MDG	Madagascar	Sofia	Autonomous Province	3860	0	15	20
MDG	Madagascar	Diana	Autonomous Province	3861	0	15	21
MDG	Madagascar	Sava	Autonomous Province	3862	0	15	22
MDG	Madagascar	Analanjirofo	Autonomous Province	3863	0	15	23
MDG	Madagascar	Atsinanana	Autonomous Province	3864	0	15	24
MDG	Madagascar	Vatovavy-Fitovinany	Autonomous Province	3865	0	15	25
MDG	Madagascar	Atsimo-Atsinanana	Autonomous Province	3866	0	15	26
MDG	Madagascar	Anosy	Autonomous Province	3867	0	15	27
MDG	Madagascar	Androy	Autonomous Province	3868	0	15	28
MDG	Madagascar	Atsimo-Andrefana	Autonomous Province	3869	0	15	29
MDG	Madagascar	Menabe	Autonomous Province	3870	0	15	30
MDG	Madagascar	Melaky	Autonomous Province	3871	0	15	31
MDG	Madagascar	Analamanga	Autonomous Province	3872	0	15	32
MDG	Madagascar	Betsiboka	Autonomous Province	3873	0	15	33
MDG	Madagascar	Bongolava	Autonomous Province	3874	0	15	34
MDG	Madagascar	Vakinankaratra	Autonomous Province	3875	0	15	35
MDG	Madagascar	Amoron'i Mania	Autonomous Province	3876	0	15	36
MDG	Madagascar	Alaotra-Mangoro	Autonomous Province	3877	0	15	37
MDG	Madagascar	Ihorombe	Autonomous Province	3878	0	15	38
MDG	Madagascar	Haute Matsiatra	Autonomous Province	3879	0	15	39
MDG	Madagascar	Itasy	Autonomous Province	3880	0	15	40
PHL	Philippines	Sulu	Province	3881	0	15	41
PHL	Philippines	Davao del Norte	Province	3882	0	15	42
PHL	Philippines	Zamboanga Sibugay	Province	3883	0	15	43
PHL	Philippines	Palawan	Province	3884	0	15	44
PHL	Philippines	Surigao del Norte	Province	3885	0	15	45
PHL	Philippines	Surigao del Sur	Province	3886	0	15	46
PHL	Philippines	Agusan del Norte	Province	3887	0	15	47
PHL	Philippines	Butuan	Highly Urbanized City	3888	0	15	48
PHL	Philippines	Misamis Oriental	Province	3889	0	15	49
PHL	Philippines	Cagayan de Oro	Highly Urbanized City	3890	0	15	50
PHL	Philippines	Iligan	Highly Urbanized City	3891	0	15	51
PHL	Philippines	Lanao del Norte	Province	3892	0	15	52
PHL	Philippines	Zamboanga del Sur	Province	3893	0	15	53
PHL	Philippines	Misamis Occidental	Province	3894	0	15	54
PHL	Philippines	Zamboanga del Norte	Province	3895	0	15	55
PHL	Philippines	Zamboanga	Highly Urbanized City	3896	0	15	56
PHL	Philippines	Lanao del Sur	Province	3897	0	15	57
PHL	Philippines	Maguindanao	Province	3898	0	15	58
PHL	Philippines	Cotabato	Province	3969	0	15	129
PHL	Philippines	Sultan Kudarat	Province	3900	0	15	60
PHL	Philippines	Sarangani	Province	3901	0	15	61
PHL	Philippines	General Santos	Highly Urbanized City	3902	0	15	62
PHL	Philippines	Davao del Sur	Province	3903	0	15	63
PHL	Philippines	Davao	Highly Urbanized City	3904	0	15	64
PHL	Philippines	Compostela Valley	Province	3905	0	15	65
PHL	Philippines	Davao Oriental	Province	3906	0	15	66
PHL	Philippines	Southern Leyte	Province	3907	0	15	67
PHL	Philippines	Leyte	Province	3908	0	15	68
PHL	Philippines	Eastern Samar	Province	3909	0	15	69
PHL	Philippines	Biliran	Province	3910	0	15	70
PHL	Philippines	Samar	Province	3911	0	15	71
PHL	Philippines	Aurora	Province	3912	0	15	72
PHL	Philippines	Quezon	Province	3913	0	15	73
PHL	Philippines	Camarines Norte	Province	3914	0	15	74
PHL	Philippines	Camarines Sur	Province	3915	0	15	75
PHL	Philippines	Albay	Province	3916	0	15	76
PHL	Philippines	Sorsogon	Province	3917	0	15	77
PHL	Philippines	Lucena	Highly Urbanized City	3918	0	15	78
PHL	Philippines	Batangas	Province	3919	0	15	79
PHL	Philippines	Cavite	Province	3920	0	15	80
PHL	Philippines	Las Pinas	Highly Urbanized City	3921	0	15	81
PHL	Philippines	Paranaque	Highly Urbanized City	3922	0	15	82
PHL	Philippines	Pasay	Highly Urbanized City	3923	0	15	83
PHL	Philippines	Manila	Highly Urbanized City	3924	0	15	84
PHL	Philippines	Navotas	Highly Urbanized City	3925	0	15	85
PHL	Philippines	Bulacan	Province	3926	0	15	86
PHL	Philippines	Pampanga	Province	3927	0	15	87
PHL	Philippines	Bataan	Province	3928	0	15	88
PHL	Philippines	Olongapo	Highly Urbanized City	3929	0	15	89
PHL	Philippines	Zambales	Province	3930	0	15	90
PHL	Philippines	Pangasinan	Province	3931	0	15	91
PHL	Philippines	Dagupan	Independent Component City	3932	0	15	92
PHL	Philippines	La Union	Province	3933	0	15	93
PHL	Philippines	Ilocos Sur	Province	3934	0	15	94
PHL	Philippines	Ilocos Norte	Province	3935	0	15	95
PHL	Philippines	Cagayan	Province	3936	0	15	96
PHL	Philippines	Isabela	Province	3937	0	15	97
PHL	Philippines	Tawi-Tawi	Province	3938	0	15	98
PHL	Philippines	Basilan	Province	3939	0	15	99
PHL	Philippines	Camiguin	Province	3940	0	15	100
PHL	Philippines	Siquijor	Province	3941	0	15	101
PHL	Philippines	Bohol	Province	3942	0	15	102
PHL	Philippines	Guimaras	Province	3943	0	15	103
PHL	Philippines	Bacolod	Highly Urbanized City	3944	0	15	104
PHL	Philippines	Negros Occidental	Province	3945	0	15	105
PHL	Philippines	Negros Oriental	Province	3946	0	15	106
PHL	Philippines	Cebu	Province	3949	0	15	109
PHL	Philippines	Mandaue	Highly Urbanized City	3948	0	15	108
PHL	Philippines	Puerto Princesa	Highly Urbanized City	3950	0	15	110
PHL	Philippines	Tacloban	Highly Urbanized City	3951	0	15	111
PHL	Philippines	Ormoc	Independent Component City	3952	0	15	112
PHL	Philippines	Aklan	Province	3953	0	15	113
PHL	Philippines	Antique	Province	3954	0	15	114
PHL	Philippines	Iloilo	Highly Urbanized City	3956	0	15	116
PHL	Philippines	Capiz	Province	3957	0	15	117
PHL	Philippines	Romblon	Province	3958	0	15	118
PHL	Philippines	Northern Samar	Province	3959	0	15	119
PHL	Philippines	Masbate	Province	3960	0	15	120
PHL	Philippines	Mindoro Oriental	Province	3961	0	15	121
PHL	Philippines	Mindoro Occidental	Province	3962	0	15	122
PHL	Philippines	Marinduque	Province	3963	0	15	123
PHL	Philippines	Catanduanes	Province	3964	0	15	124
PHL	Philippines	Batanes	Province	3965	0	15	125
PHL	Philippines	Lapu-Lapu	Highly Urbanized City	3966	0	15	126
PHL	Philippines	Agusan del Sur	Province	3967	0	15	127
PHL	Philippines	Bukidnon	Province	3968	0	15	128
PHL	Philippines	South Cotabato	Province	3970	0	15	130
PHL	Philippines	Muntinlupa	Highly Urbanized City	3971	0	15	131
PHL	Philippines	Caloocan	Highly Urbanized City	3972	0	15	132
PHL	Philippines	Malabon	Highly Urbanized City	3973	0	15	133
PHL	Philippines	Valenzuela	Highly Urbanized City	3974	0	15	134
PHL	Philippines	Quezon City	Highly Urbanized City	3975	0	15	135
PHL	Philippines	Nueva Ecija	Province	3976	0	15	136
PHL	Philippines	Laguna	Province	3977	0	15	137
PHL	Philippines	Rizal	Province	3978	0	15	138
PHL	Philippines	Taguig	Highly Urbanized City	3979	0	15	139
PHL	Philippines	Marikina	Highly Urbanized City	3980	0	15	140
PHL	Philippines	Pasig	Highly Urbanized City	3981	0	15	141
PHL	Philippines	Quirino	Province	3982	0	15	142
PHL	Philippines	Santiago	Independent Component City	3983	0	15	143
PHL	Philippines	Nueva Vizcaya	Province	3984	0	15	144
PHL	Philippines	Benguet	Province	3985	0	15	145
PHL	Philippines	Ifugao	Province	3986	0	15	146
PHL	Philippines	Mountain Province	Province	3987	0	15	147
PHL	Philippines	Tarlac	Province	3988	0	15	148
PHL	Philippines	Apayao	Province	3989	0	15	149
PHL	Philippines	Kalinga	Province	3990	0	15	150
PHL	Philippines	Abra	Province	3991	0	15	151
PHL	Philippines	Naga	Independent Component City	3992	0	15	152
PHL	Philippines	Angeles	Highly Urbanized City	3993	0	15	153
PHL	Philippines	Baguio	Highly Urbanized City	3994	0	15	154
PHL	Philippines	Makati	Highly Urbanized City	3995	0	15	155
PHL	Philippines	Pateros	Independent Municipality	3996	0	15	156
PHL	Philippines	Mandaluyong City	Province	3997	0	15	157
PHL	Philippines	San Juan	Highly Urbanized City	3998	0	15	158
LKA	Sri Lanka	Trikuṇāmalaya	District	3999	0	15	159
LKA	Sri Lanka	Mulativ	District	4000	0	15	160
LKA	Sri Lanka	Yāpanaya	District	4001	0	15	161
LKA	Sri Lanka	Kilinŏchchi	District	4002	0	15	162
LKA	Sri Lanka	Mannārama	District	4003	0	15	163
LKA	Sri Lanka	Puttalama	District	4004	0	15	164
LKA	Sri Lanka	Gampaha	District	4005	0	15	165
LKA	Sri Lanka	Kŏḷamba	District	4006	0	15	166
LKA	Sri Lanka	Kaḷutara	District	4007	0	15	167
LKA	Sri Lanka	Gālla	District	4008	0	15	168
